,,,御殿山,牧野,263176,11554,7296,9028,6260,7552,9170,6388,13272,26942,26800,27368,14408,19590,19206,16424,13812,11768,9808,6530
,,,牧野,樟葉,263176,11554,6416,8148,8020,7552,9170,6388,13272,26942,26800,27368,14408,19590,18326,16424,13812,12648,9808,6530
,,,樟葉,橋本,202502,10674,5536,7268,6260,5536,5394,5380,10504,21022,21008,21448,10632,12790,12662,10504,10788,9752,10688,4656
,,,橋本,八幡市,202502,10674,5536,6402,7126,4656,5408,5380,10504,21008,21022,21434,10646,12648,12804,10490,10660,10760,9808,5536
,,,八幡市,淀,202502,10674,4528,7410,6118,5664,5408,5380,10504,21008,21022,21434,10646,11640,13812,10490,10660,10760,9808,5536
,,,淀,中書島,201238,18098,6288,7410,6118,5664,5408,5380,10504,21008,21022,21434,11526,10632,10788,10490,10660,10760,5280,2768
,,,中書島,伏見桃山,201238,17090,7296,6530,6132,6530,5408,5380,10504,21008,21022,21434,10646,10504,10788,10618,10674,10618,6288,2768
,,,伏見桃山,丹波橋,201238,17090,6288,7538,6132,5522,5536,5394,10490,21022,21008,21306,10788,10490,10788,10618,10674,11498,6288,2768
,,,丹波橋,墨染,201238,16210,6288,6530,7140,5522,5536,5394,10490,21022,21008,21306,10788,11370,10788,10618,10674,10618,6288,3648
,,,墨染,藤森,201238,16210,6288,6530,6260,6402,5536,5394,10490,21022,21008,21306,10788,11370,10788,10618,10674,10618,6288,3648
,,,藤森,深草,201238,16210,6288,6530,6260,6402,5536,5394,10490,21022,21008,21306,10788,11370,10788,10618,10674,10618,6288,3648
,,,深草,伏見稲荷,201238,16210,5408,5664,8006,6402,5536,5394,10490,21022,21008,21306,10788,10490,10788,10618,10674,10618,7168,3648
,,,伏見稲荷,鳥羽街道,201238,15330,5408,6544,7126,6402,5536,5394,10490,21022,21008,21306,10788,11370,10788,10618,10674,10618,7168,3648
,,,鳥羽街道,東福寺,201238,15330,5408,6544,7126,6402,5536,5394,10490,21022,21008,21306,10788,11370,10788,10618,10674,10618,7168,3648
,,,東福寺,七条,201238,14450,6288,6544,7126,6402,5536,5394,10490,21022,21008,21306,10788,11370,10788,10618,10674,10618,6288,4528
,,,七条,清水五条,201238,14450,6288,6544,7126,6402,5536,5394,10490,21022,21008,21306,10788,10490,10802,10618,10660,10632,7154,4528
,,,清水五条,祇園四条,201238,14450,6288,5536,7268,7268,4528,6402,10490,21022,21008,21306,10788,10490,10802,10618,10660,10632,7154,4528
,,,祇園四条,三条,201238,14450,6288,4656,7268,7140,4656,6274,10632,21008,21022,21164,10788,10618,10802,10618,10660,10632,8034,4528
,,,,,0,,,,,,,,,,,,,,,,,,,
,,上り,三条,祇園四条,201962,17062,7424,6416,5522,7012,5380,5408,10618,21022,21022,21022,10930,10618,10788,10632,10660,10632,7154,2640
,,,祇園四条,清水五条,201962,17062,6544,7296,5522,5252,6260,5408,10618,21022,21022,21022,10930,10618,10788,10632,10660,10632,8034,2640
,,,清水五条,七条,201962,16182,6544,7296,5522,6132,5394,5394,10632,21022,21022,21022,10916,10632,10788,10632,10646,10646,8900,2640
,,,七条,東福寺,201962,15174,7552,6288,6530,6132,5394,5394,10632,21022,21022,21022,10916,10632,10788,10632,10646,10646,8900,2640
,,,東福寺,鳥羽街道,201962,15174,7552,6288,6530,6132,5394,5394,10632,21022,21022,21022,10916,10632,10788,10632,10646,10646,8900,2640
,,,鳥羽街道,伏見稲荷,201962,15174,7552,6288,5664,6998,5394,5394,10632,21022,21022,21022,10916,10632,10788,10632,10646,10646,8900,2640
,,,伏見稲荷,深草,201962,15174,6672,6288,6544,6118,6274,5394,10632,21022,21022,21022,10916,10632,10788,10632,10646,10646,8900,2640
,,,深草,藤森,201962,14294,6672,7168,6544,6118,5394,5394,10632,21022,21022,21022,10916,10632,10788,10632,10646,11526,8020,3520
,,,藤森,墨染,201962,14294,6672,7168,6544,6118,5394,5394,10632,21022,21022,21022,10916,10632,10788,10632,10646,10646,8900,3520
,,,墨染,丹波橋,201962,14294,6672,7168,5664,6998,5394,5394,10632,21022,21022,21022,10916,10632,10788,10632,10646,10646,8900,3520
,,,丹波橋,伏見桃山,201962,12548,7538,7168,6544,5252,6260,6274,10632,21022,21022,21022,10916,10632,10788,10632,10646,9780,9766,3520
,,,伏見桃山,中書島,201962,12548,6530,7296,6544,6132,6260,5394,10632,21022,21022,21022,10916,10632,10788,10632,10646,10660,8886,4400
,,,中書島,淀,201962,12548,6530,7296,6544,6132,5252,5394,10774,21022,21022,21008,10930,10632,10774,10646,10504,11668,8886,4400
,,,淀,八幡市,198456,13428,5522,8304,6416,6260,5252,5394,10774,21022,21022,21008,10930,10632,10774,10646,10504,9908,7140,3520
,,,八幡市,橋本,198456,12420,6530,7424,6416,6260,5252,5394,10774,21022,21022,21008,10930,10632,10774,10646,10504,9780,8148,3520
,,,橋本,樟葉,198456,12420,6530,7424,6416,5394,6118,5394,10774,21022,21022,21008,10930,10632,10774,10646,10504,9780,8148,3520
,,,樟葉,牧野,261032,18836,10306,10192,8048,8290,5252,7396,13684,26942,26800,26814,16836,16438,16424,16708,10490,10788,8148,2640
,,,牧野,御殿山,261032,17956,10306,10064,8176,8290,5252,7396,13684,26942,26800,26814,16836,16438,16424,16708,10490,10788,9028,2640
,,,御殿山,枚方市,261032,17956,9298,10192,9056,7410,6132,7396,13684,26942,26800,26814,15828,16438,16424,16708,11498,10788,8148,3520
,,,枚方市,枚方公園,267690,18098,10164,11200,10944,10164,6132,7268,13684,26942,26800,26942,16708,16438,16424,16708,11498,9780,8276,3520
,,,枚方公園,光善寺,267690,18098,9156,12208,9936,10292,6132,7268,13684,26942,26800,26942,16708,15572,16282,16708,12506,9794,9142,3520
,,,光善寺,香里園,267690,17218,9028,12336,10816,9426,6998,6402,13684,26928,26814,26928,16580,16580,16282,16708,11626,10674,9142,3520
,,,香里園,寝屋川市,267690,17218,8148,11328,11824,10306,6998,6402,13684,26928,26814,26928,15700,16580,16282,16708,12506,10674,8262,4400
,,,寝屋川市,萱島,265050,16338,8148,11328,10944,10192,7992,6402,14564,26928,26814,26928,14820,16452,16410,16580,12634,10674,9142,1760
,,,萱島,大和田,352248,27282,13386,15586,17218,11072,10632,10050,16580,32592,32606,34352,23848,22740,20058,19220,18042,12562,12662,1760
,,,大和田,古川橋,352248,27282,12520,15572,17218,11952,10632,10050,16580,32592,32606,34352,22840,23748,19050,19220,18184,13428,11654,2768
,,,古川橋,門真市,352248,27282,11654,15558,18098,11952,9752,10050,16580,32592,32606,34352,22840,23748,19050,19220,19064,13428,11654,2768
,,,門真市,西三荘,352248,25394,13542,14678,17218,13712,9752,10050,16580,32592,32606,34352,22840,23748,19050,19220,19064,13428,11654,2768
,,,西三荘,守口市,352248,25394,12662,15558,17218,12704,10760,9170,17460,32592,32606,33344,23848,23748,19050,19220,18184,13428,12534,2768
,,,守口市,土居,352248,25394,11654,15558,18240,12690,10774,8148,19348,32592,32606,33344,22840,23748,19178,19234,19050,13428,11654,2768
,,,土居,滝井,352248,25394,11654,15558,18240,11810,10774,9028,17332,32862,32464,34366,22698,24756,19178,19234,18042,14436,11654,2768
,,,滝井,千林,352248,25394,11654,14678,17360,13570,10774,9028,17332,32862,32464,33486,22698,24756,19178,19234,18922,14436,11654,2768
,,,千林,森小路,352248,25394,11654,14678,17360,13570,9894,9908,17332,32862,32464,33486,22698,24756,19178,19234,18042,14436,12534,2768
,,,森小路,関目,352248,24514,12534,14678,17360,12690,10774,9908,17332,32862,32464,33486,22698,24756,19178,19234,18042,14436,12534,2768
,,,関目,野江,352248,24514,12534,13798,18240,12690,10774,8900,18340,32862,32464,33486,22698,24756,19178,19234,18042,14436,12534,2768
,,,野江,京橋,352248,23634,13414,13798,17360,13570,10774,8900,17460,32734,32592,33358,22826,24756,19178,19234,18922,14436,12534,2768
,,,京橋,天満橋,352248,23634,11526,12918,18240,14578,9894,9780,17460,32734,32592,33358,23706,22996,20938,19234,18042,14436,13414,2768
,,,天満橋,北浜,238690,14464,8020,8276,11824,10802,7254,6132,12052,21662,21648,21534,16410,15586,14394,13556,13386,9028,9028,3634
,,,北浜,淀屋橋,238690,13584,8020,8148,11824,10802,7396,6132,12052,21648,21662,21520,16282,16594,14394,12548,13528,9028,9894,3634
,,,,,0,,,,,,,,,,,,,,,,,,,
北大阪急行電鉄,南北線,下り,江坂,緑地公園,212827,10903,9543,8160,9543,8206,8183,5486,9543,20446,20446,20446,16366,16366,12286,10903,9589,8183,6846,1383
,,,緑地公園,桃山台,212850,10903,8183,9520,8183,8206,8183,5463,10926,20446,20446,20446,15006,16366,13669,10903,9589,8183,6846,1383
,,,桃山台,千里中央,212850,9543,8183,9520,8183,9566,8183,5463,9543,20469,20446,20446,16366,16366,12309,10903,9589,8183,8206,1383
,,,,,0,,,,,,,,,,,,,,,,,,,
,,上り,千里中央,桃山台,212850,12309,9589,9543,9543,6800,6823,5440,10926,20446,20446,21852,16389,14983,13669,10903,9566,8183,5440,0
,,,桃山台,緑地公園,212850,12309,8229,9520,9566,8160,6823,5440,9566,20446,20446,21829,16412,16343,12286,10926,9543,8206,6800,0
,,,緑地公園,江坂,212850,12309,6846,9543,10926,6800,6823,5440,10926,20446,20446,21829,16412,14983,13646,10926,9543,8206,6800,0
,,,,,0,,,,,,,,,,,,,,,,,,,
大阪市交通局,御堂筋線,下り,江坂,東三国,216240,13600,5440,8160,10880,9520,6800,6800,9520,20400,20400,20400,16320,16320,13600,10880,10880,8160,6800,1360
,,,東三国,新大阪,216240,13600,5440,8160,10880,9520,6800,6800,9520,20400,20400,20400,16320,16320,13600,10880,10880,8160,6800,1360
,,,新大阪,西中島南方,361760,16320,10880,12240,14960,13600,10880,10880,20400,40800,40800,40800,23120,24480,20400,23120,19040,10880,6800,1360
,,,西中島南方,中津,361760,16320,10880,12240,14960,13600,10880,10880,20400,40800,40800,40800,23120,24480,20400,23120,19040,10880,6800,1360
,,,中津,梅田,417520,17680,10880,14960,19040,17680,14960,12240,20400,40800,40800,40800,31280,32640,25840,23120,19040,17680,14960,2720
,,,梅田,淀屋橋,417520,17680,10880,14960,19040,17680,14960,12240,20400,40800,40800,40800,31280,32640,25840,23120,19040,17680,14960,2720
,,,淀屋橋,本町,417520,17680,10880,14960,19040,17680,14960,12240,20400,40800,40800,40800,31280,32640,25840,23120,19040,17680,14960,2720
,,,本町,心斎橋,417520,17680,10880,14960,19040,17680,14960,12240,20400,40800,40800,40800,31280,32640,25840,23120,19040,17680,14960,2720
,,,心斎橋,なんば,417520,17680,10880,14960,19040,17680,14960,12240,20400,40800,40800,40800,31280,32640,25840,23120,19040,17680,14960,2720
,,,なんば,大国町,417520,17680,10880,14960,19040,17680,14960,12240,20400,40800,40800,40800,31280,32640,25840,23120,19040,17680,14960,2720
,,,大国町,動物園前,417520,17680,10880,14960,19040,17680,14960,12240,20400,40800,40800,40800,31280,32640,25840,23120,19040,17680,14960,2720
,,,動物園前,天王寺,417520,17680,10880,14960,19040,17680,14960,12240,20400,40800,40800,40800,31280,32640,25840,23120,19040,17680,14960,2720
,,,天王寺,昭和町,244800,14960,5440,9520,13600,14960,9520,8160,9520,20400,20400,20400,16320,19040,14960,12240,12240,9520,10880,2720
,,,昭和町,西田辺,244800,14960,5440,9520,13600,14960,9520,8160,9520,20400,20400,20400,16320,19040,14960,12240,12240,9520,10880,2720
,,,西田辺,長居,244800,14960,5440,9520,13600,14960,9520,8160,9520,20400,20400,20400,16320,19040,14960,12240,12240,9520,10880,2720
,,,長居,あびこ,244800,14960,5440,9520,13600,14960,9520,8160,9520,20400,20400,20400,16320,19040,14960,12240,12240,9520,10880,2720
,,,あびこ,北花田,240720,14960,5440,8160,12240,13600,9520,8160,9520,20400,20400,20400,16320,19040,14960,12240,12240,9520,10880,2720
,,,北花田,新金岡,240720,14960,5440,8160,12240,13600,9520,8160,9520,20400,20400,20400,16320,19040,14960,12240,12240,9520,10880,2720
,,,新金岡,なかもず,221680,14960,5440,8160,10880,9520,6800,6800,9520,20400,20400,20400,16320,16320,13600,10880,10880,8160,9520,2720
,,,,,0,,,,,,,,,,,,,,,,,,,
,,上り,なかもず,新金岡,216240,14960,6800,9520,8160,8160,6800,5440,10880,20400,20400,21760,17680,14960,12240,10880,8160,8160,8160,2720
,,,新金岡,北花田,240720,23120,12240,13600,10880,8160,6800,5440,10880,20400,20400,23120,20400,14960,12240,10880,8160,8160,8160,2720
,,,北花田,あびこ,240720,23120,12240,13600,10880,8160,6800,5440,10880,20400,20400,23120,20400,14960,12240,10880,8160,8160,8160,2720
,,,あびこ,長居,246160,24480,12240,13600,10880,10880,8160,5440,10880,20400,20400,23120,20400,14960,12240,10880,8160,8160,8160,2720
,,,長居,西田辺,246160,24480,12240,13600,10880,10880,8160,5440,10880,20400,20400,23120,20400,14960,12240,10880,8160,8160,8160,2720
,,,西田辺,昭和町,246160,24480,12240,13600,10880,10880,8160,5440,10880,20400,20400,23120,20400,14960,12240,10880,8160,8160,8160,2720
,,,昭和町,天王寺,246160,24480,12240,13600,10880,10880,8160,5440,10880,20400,20400,23120,20400,14960,12240,10880,8160,8160,8160,2720
,,,天王寺,動物園前,417520,25840,14960,17680,16320,17680,10880,10880,20400,40800,40800,43520,32640,31280,23120,21760,16320,16320,14960,1360
,,,動物園前,大国町,417520,25840,14960,17680,16320,17680,10880,10880,20400,40800,40800,43520,32640,31280,23120,21760,16320,16320,14960,1360
,,,大国町,なんば,417520,25840,14960,17680,16320,17680,10880,10880,20400,40800,40800,43520,32640,31280,23120,21760,16320,16320,14960,1360
,,,なんば,心斎橋,417520,25840,14960,17680,16320,17680,10880,10880,20400,40800,40800,43520,32640,31280,23120,21760,16320,16320,14960,1360
,,,心斎橋,本町,417520,25840,14960,17680,16320,17680,10880,10880,20400,40800,40800,43520,32640,31280,23120,21760,16320,16320,14960,1360
,,,本町,淀屋橋,417520,25840,14960,17680,16320,17680,10880,10880,20400,40800,40800,43520,32640,31280,23120,21760,16320,16320,14960,1360
,,,淀屋橋,梅田,417520,25840,14960,17680,16320,17680,10880,10880,20400,40800,40800,43520,32640,31280,23120,21760,16320,16320,14960,1360
,,,梅田,中津,417520,25840,14960,17680,16320,17680,10880,10880,20400,40800,40800,43520,32640,31280,23120,21760,16320,16320,14960,1360
,,,中津,西中島南方,361760,25840,13600,13600,12240,12240,9520,10880,20400,40800,40800,40800,24480,23120,20400,21760,14960,8160,6800,1360
,,,西中島南方,新大阪,361760,25840,13600,13600,12240,12240,9520,10880,20400,40800,40800,40800,24480,23120,20400,21760,14960,8160,6800,1360
,,,新大阪,東三国,216240,19040,9520,9520,8160,8160,5440,5440,10880,20400,20400,21760,16320,14960,12240,10880,8160,8160,6800,0
,,,東三国,江坂,216240,19040,9520,9520,8160,8160,5440,5440,10880,20400,20400,21760,16320,14960,12240,10880,8160,8160,6800,0
,,,,,0,,,,,,,,,,,,,,,,,,,
,谷町線,下り,大日,守口,111792,9864,4932,4932,4932,4932,3288,2466,4932,9864,9864,13152,7398,6576,4932,4932,4932,5754,4110,0
,,,守口,太子橋今市,113436,9864,4932,5754,5754,4932,3288,2466,4932,9864,9864,13152,7398,6576,4932,4932,4932,5754,4110,0
,,,太子橋今市,千林大宮,113436,9864,4932,5754,5754,4932,3288,2466,4932,9864,9864,13152,7398,6576,4932,4932,4932,5754,4110,0
,,,千林大宮,関目高殿,113436,9864,4932,5754,5754,4932,3288,2466,4932,9864,9864,13152,7398,6576,4932,4932,4932,5754,4110,0
,,,関目高殿,野江内代,113436,9864,4932,5754,5754,4932,3288,2466,4932,9864,9864,13152,7398,6576,4932,4932,4932,5754,4110,0
,,,野江内代,都島,113436,9864,4932,5754,5754,4932,3288,2466,4932,9864,9864,13152,7398,6576,4932,4932,4932,5754,4110,0
,,,都島,天神橋筋六丁目,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,天神橋筋六丁目,中崎町,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,中崎町,東梅田,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,東梅田,南森町,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,南森町,天満橋,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,天満橋,谷町四丁目,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,谷町四丁目,谷町六丁目,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,谷町六丁目,谷町九丁目,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,谷町九丁目,四天王寺前夕陽ヶ丘,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,四天王寺前夕陽ヶ丘,天王寺,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,天王寺,阿倍野,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,阿倍野,文の里,192348,9864,5754,7398,9864,9864,6576,4932,9864,19728,19728,23016,13974,13974,9864,9864,8220,5754,4110,0
,,,文の里,田辺,122478,9042,5754,5754,7398,6576,4110,2466,4932,9864,9864,11508,10686,8220,5754,4932,5754,5754,4110,0
,,,田辺,駒川中野,122478,9042,5754,5754,7398,6576,4110,2466,4932,9864,9864,11508,10686,8220,5754,4932,5754,5754,4110,0
,,,駒川中野,平野,122478,9042,5754,5754,7398,6576,4110,2466,4932,9864,9864,11508,10686,8220,5754,4932,5754,5754,4110,0
,,,平野,喜連瓜破,122478,9042,5754,5754,7398,6576,4110,2466,4932,9864,9864,11508,10686,8220,5754,4932,5754,5754,4110,0
,,,喜連瓜破,出戸,109326,9042,3288,3288,4932,4932,3288,2466,4932,9864,9864,11508,7398,8220,5754,4932,5754,5754,4110,0
,,,出戸,長原,109326,9042,3288,3288,4932,4932,3288,2466,4932,9864,9864,11508,7398,8220,5754,4932,5754,5754,4110,0
,,,長原,八尾南,109326,9042,3288,3288,4932,4932,3288,2466,4932,9864,9864,11508,7398,8220,5754,4932,5754,5754,4110,0
,,,,,0,,,,,,,,,,,,,,,,,,,
,,上り,八尾南,長原,110148,9042,3288,5754,4932,4110,4110,4110,4932,9864,9864,11508,7398,7398,4932,4932,4932,4932,4110,0
,,,長原,出戸,112614,9042,4110,6576,5754,4110,4110,4110,4932,9864,9864,11508,7398,7398,4932,4932,4932,4932,4110,0
,,,出戸,喜連瓜破,112614,9042,4110,6576,5754,4110,4110,4110,4932,9864,9864,11508,7398,7398,4932,4932,4932,4932,4110,0
,,,喜連瓜破,平野,122478,9042,4110,7398,9042,5754,4932,4110,4932,9864,9864,11508,8220,9864,4932,4932,4932,4932,4110,0
,,,平野,駒川中野,122478,9042,4110,7398,9042,5754,4932,4110,4932,9864,9864,11508,8220,9864,4932,4932,4932,4932,4110,0
,,,駒川中野,田辺,122478,9042,4110,7398,9042,5754,4932,4110,4932,9864,9864,11508,8220,9864,4932,4932,4932,4932,4110,0
,,,田辺,文の里,122478,9042,4110,7398,9042,5754,4932,4110,4932,9864,9864,11508,8220,9864,4932,4932,4932,4932,4110,0
,,,文の里,阿倍野,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,阿倍野,天王寺,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,天王寺,四天王寺前夕陽ヶ丘,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,四天王寺前夕陽ヶ丘,谷町九丁目,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,谷町九丁目,谷町六丁目,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,谷町六丁目,谷町四丁目,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,谷町四丁目,天満橋,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,天満橋,南森町,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,南森町,東梅田,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,東梅田,中崎町,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,中崎町,天神橋筋六丁目,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,天神橋筋六丁目,都島,192348,9042,4932,7398,9864,9042,8220,6576,9864,19728,19728,21372,13974,13974,9864,9864,9864,4932,4110,0
,,,都島,野江内代,110148,9042,2466,4110,4932,4110,4110,4110,4932,9864,9864,10686,6576,8220,4932,4932,8220,4932,4110,0
,,,野江内代,関目高殿,110148,9042,2466,4110,4932,4110,4110,4110,4932,9864,9864,10686,6576,8220,4932,4932,8220,4932,4110,0
,,,関目高殿,千林大宮,110148,9042,2466,4110,4932,4110,4110,4110,4932,9864,9864,10686,6576,8220,4932,4932,8220,4932,4110,0
,,,千林大宮,太子橋今市,110148,9042,2466,4110,4932,4110,4110,4110,4932,9864,9864,10686,6576,8220,4932,4932,8220,4932,4110,0
,,,太子橋今市,守口,110148,9042,2466,4110,4932,4110,4110,4110,4932,9864,9864,10686,6576,8220,4932,4932,8220,4932,4110,0
,,,守口,大日,110148,9042,2466,4110,4932,4110,4110,4110,4932,9864,9864,10686,6576,8220,4932,4932,8220,4932,4110,0
,,,,,0,,,,,,,,,,,,,,,,,,,
,四つ橋線,下り,西梅田,肥後橋,180018,10686,6576,7398,9042,9042,8220,4932,8220,16440,16440,18906,13974,13974,10686,9864,4932,4932,4932,822
,,,肥後橋,本町,180018,10686,6576,7398,9042,9042,8220,4932,8220,16440,16440,18906,13974,13974,10686,9864,4932,4932,4932,822
,,,本町,四ツ橋,180018,10686,6576,7398,9042,9042,8220,4932,8220,16440,16440,18906,13974,13974,10686,9864,4932,4932,4932,822
,,,四ツ橋,なんば,180018,10686,6576,7398,9042,9042,8220,4932,8220,16440,16440,18906,13974,13974,10686,9864,4932,4932,4932,822
,,,なんば,大国町,180018,10686,6576,7398,9042,9042,8220,4932,8220,16440,16440,18906,13974,13974,10686,9864,4932,4932,4932,822
,,,大国町,花園町,180018,10686,6576,7398,9042,9042,8220,4932,8220,16440,16440,18906,13974,13974,10686,9864,4932,4932,4932,822
,,,花園町,岸里,180018,10686,6576,7398,9042,9042,8220,4932,8220,16440,16440,18906,13974,13974,10686,9864,4932,4932,4932,822
,,,岸里,玉出,180018,10686,6576,7398,9042,9042,8220,4932,8220,16440,16440,18906,13974,13974,10686,9864,4932,4932,4932,822
,,,玉出,北加賀屋,180018,10686,6576,7398,9042,9042,8220,4932,8220,16440,16440,18906,13974,13974,10686,9864,4932,4932,4932,822
,,,北加賀屋,住之江公園,167688,10686,6576,7398,9042,6576,4110,3288,8220,16440,16440,18906,13974,11508,9864,9864,4932,4932,4932,0
,,,,,0,,,,,,,,,,,,,,,,,,,
,,上り,住之江公園,北加賀屋,169332,8220,3288,5754,7398,9042,7398,4110,8220,16440,16440,19728,13974,13974,10686,8220,5754,4932,4932,822
,,,北加賀屋,玉出,180018,11508,6576,8220,9042,9042,7398,4110,8220,16440,16440,19728,13974,13974,10686,8220,5754,4932,4932,822
,,,玉出,岸里,180018,11508,6576,8220,9042,9042,7398,4110,8220,16440,16440,19728,13974,13974,10686,8220,5754,4932,4932,822
,,,岸里,花園町,180018,11508,6576,8220,9042,9042,7398,4110,8220,16440,16440,19728,13974,13974,10686,8220,5754,4932,4932,822
,,,花園町,大国町,180018,11508,6576,8220,9042,9042,7398,4110,8220,16440,16440,19728,13974,13974,10686,8220,5754,4932,4932,822
,,,大国町,なんば,180018,11508,6576,8220,9042,9042,7398,4110,8220,16440,16440,19728,13974,13974,10686,8220,5754,4932,4932,822
,,,なんば,四ツ橋,180018,11508,6576,8220,9042,9042,7398,4110,8220,16440,16440,19728,13974,13974,10686,8220,5754,4932,4932,822
,,,四ツ橋,本町,180018,11508,6576,8220,9042,9042,7398,4110,8220,16440,16440,19728,13974,13974,10686,8220,5754,4932,4932,822
,,,本町,肥後橋,180018,11508,6576,8220,9042,9042,7398,4110,8220,16440,16440,19728,13974,13974,10686,8220,5754,4932,4932,822
,,,肥後橋,西梅田,180018,11508,6576,8220,9042,9042,7398,4110,8220,16440,16440,19728,13974,13974,10686,8220,5754,4932,4932,822
,,,,,0,,,,,,,,,,,,,,,,,,,
,中央線,下り,コスモスクエア,大阪港,139896,8040,3216,4020,5628,6432,5628,5628,8040,12864,12864,13668,9648,9648,8844,7236,6432,5628,4824,1608
,,,大阪港,朝潮橋,139896,8040,3216,4020,5628,6432,5628,5628,8040,12864,12864,13668,9648,9648,8844,7236,6432,5628,4824,1608
,,,朝潮橋,弁天町,139896,8040,3216,4020,5628,6432,5628,5628,8040,12864,12864,13668,9648,9648,8844,7236,6432,5628,4824,1608
,,,弁天町,九条,139896,8040,3216,4020,5628,6432,5628,5628,8040,12864,12864,13668,9648,9648,8844,7236,6432,5628,4824,1608
,,,九条,阿波座,139896,8040,3216,4020,5628,6432,5628,5628,8040,12864,12864,13668,9648,9648,8844,7236,6432,5628,4824,1608
,,,阿波座,本町,139896,8040,3216,4020,5628,6432,5628,5628,8040,12864,12864,13668,9648,9648,8844,7236,6432,5628,4824,1608
,,,本町,堺筋本町,139896,8040,3216,4020,5628,6432,5628,5628,8040,12864,12864,13668,9648,9648,8844,7236,6432,5628,4824,1608
,,,堺筋本町,谷町四丁目,139896,8040,3216,4020,5628,6432,5628,5628,8040,12864,12864,13668,9648,9648,8844,7236,6432,5628,4824,1608
,,,谷町四丁目,森ノ宮,139896,8040,3216,4020,5628,6432,5628,5628,8040,12864,12864,13668,9648,9648,8844,7236,6432,5628,4824,1608
,,,森ノ宮,緑橋,134268,10452,5628,5628,5628,6432,3216,4020,5628,12864,12864,15276,9648,8844,7236,6432,4824,4824,4824,0
,,,緑橋,深江橋,134268,10452,5628,5628,5628,6432,3216,4020,5628,12864,12864,15276,9648,8844,7236,6432,4824,4824,4824,0
,,,深江橋,高井田,134268,10452,5628,5628,5628,6432,3216,4020,5628,12864,12864,15276,9648,8844,7236,6432,4824,4824,4824,0
,,,高井田,長田,134268,10452,5628,5628,5628,6432,3216,4020,5628,12864,12864,15276,9648,8844,7236,6432,4824,4824,4824,0
,,,,,0,,,,,,,,,,,,,,,,,,,
,,上り,長田,高井田,135072,9648,4020,5628,6432,5628,4824,4824,6432,12864,12864,13668,9648,9648,7236,6432,6432,4824,4020,0
,,,高井田,深江橋,135072,9648,4020,5628,6432,5628,4824,4824,6432,12864,12864,13668,9648,9648,7236,6432,6432,4824,4020,0
,,,深江橋,緑橋,135072,9648,4020,5628,6432,5628,4824,4824,6432,12864,12864,13668,9648,9648,7236,6432,6432,4824,4020,0
